temp,conc_,fluo,conc
40.0719424460432,1_2e-04,1738.01430704611,2e-04
40.2877697841727,1_2e-04,1735.78053868316,2e-04
40.5035971223022,1_2e-04,1733.54677057417,2e-04
40.7194244604317,1_2e-04,1731.31300279648,2e-04
40.9352517985612,1_2e-04,1729.07923545089,2e-04
41.1510791366906,1_2e-04,1726.84546866859,2e-04
41.3669064748201,1_2e-04,1724.61170262037,2e-04
41.5827338129496,1_2e-04,1722.37793752844,2e-04
41.7985611510791,1_2e-04,1720.14417368182,2e-04
42.0143884892086,1_2e-04,1717.91041145624,2e-04
42.2302158273381,1_2e-04,1715.67665134006,2e-04
42.4460431654676,1_2e-04,1713.44289396771,2e-04
42.6618705035971,1_2e-04,1711.20914016315,2e-04
42.8776978417266,1_2e-04,1708.97539099603,2e-04
43.0935251798561,1_2e-04,1706.74164785449,2e-04
43.3093525179856,1_2e-04,1704.50791253933,2e-04
43.5251798561151,1_2e-04,1702.27418738577,2e-04
43.7410071942446,1_2e-04,1700.04047542102,2e-04
43.9568345323741,1_2e-04,1697.80678056785,2e-04
44.1726618705036,1_2e-04,1695.57310790772,2e-04
44.3884892086331,1_2e-04,1693.33946402056,2e-04
44.6043165467626,1_2e-04,1691.10585742367,2e-04
44.8201438848921,1_2e-04,1688.87229913804,2e-04
45.0359712230216,1_2e-04,1686.63880341923,2e-04
45.2517985611511,1_2e-04,1684.40538869994,2e-04
45.4676258992806,1_2e-04,1682.17207880538,2e-04
45.6834532374101,1_2e-04,1679.93890451967,2e-04
45.8992805755396,1_2e-04,1677.70590560394,2e-04
46.1151079136691,1_2e-04,1675.4731333954,2e-04
46.3309352517986,1_2e-04,1673.24065415335,2e-04
46.5467625899281,1_2e-04,1671.00855336506,2e-04
46.7625899280576,1_2e-04,1668.77694128459,2e-04
46.9784172661871,1_2e-04,1666.54596005473,2e-04
47.1942446043165,1_2e-04,1664.31579286028,2e-04
47.410071942446,1_2e-04,1662.08667568688,2e-04
47.6258992805755,1_2e-04,1659.85891241922,2e-04
47.841726618705,1_2e-04,1657.63289421671,2e-04
48.0575539568345,1_2e-04,1655.40912436354,2e-04
48.273381294964,1_2e-04,1653.18825011859,2e-04
48.4892086330935,1_2e-04,1650.9711035058,2e-04
48.705035971223,1_2e-04,1648.75875350862,2e-04
48.9208633093525,1_2e-04,1646.55257278757,2e-04
49.136690647482,1_2e-04,1644.35432285608,2e-04
49.3525179856115,1_2e-04,1642.16626265786,2e-04
49.568345323741,1_2e-04,1639.99128671953,2e-04
49.7841726618705,1_2e-04,1637.83310053121,2e-04
50,1_2e-04,1635.69644254609,2e-04
50.2158273381295,1_2e-04,1633.58736416564,2e-04
50.431654676259,1_2e-04,1631.51358120881,2e-04
50.6474820143885,1_2e-04,1629.48491245907,2e-04
50.863309352518,1_2e-04,1627.5138225665,2e-04
51.0791366906475,1_2e-04,1625.61608717614,2e-04
51.294964028777,1_2e-04,1623.8115965066,2e-04
51.5107913669065,1_2e-04,1622.12530785,2e-04
51.726618705036,1_2e-04,1620.58834472074,2e-04
51.9424460431655,1_2e-04,1619.23921641431,2e-04
52.158273381295,1_2e-04,1618.12509074554,2e-04
52.3741007194245,1_2e-04,1617.30298754693,2e-04
52.589928057554,1_2e-04,1616.84066382365,2e-04
52.8057553956834,1_2e-04,1616.81682917052,2e-04
53.0215827338129,1_2e-04,1617.32016807948,2e-04
53.2374100719424,1_2e-04,1618.44648164743,2e-04
53.4532374100719,1_2e-04,1620.29315972284,2e-04
53.6690647482014,1_2e-04,1622.95027099919,2e-04
53.8848920863309,1_2e-04,1626.48797288678,2e-04
54.1007194244604,1_2e-04,1630.94084646957,2e-04
54.3165467625899,1_2e-04,1636.29117149677,2e-04
54.5323741007194,1_2e-04,1642.45477676083,2e-04
54.7482014388489,1_2e-04,1649.27421424227,2e-04
54.9640287769784,1_2e-04,1656.52364092003,2e-04
55.1798561151079,1_2e-04,1663.92730952309,2e-04
55.3956834532374,1_2e-04,1671.18939785839,2e-04
55.6115107913669,1_2e-04,1678.02876104926,2e-04
55.8273381294964,1_2e-04,1684.21023227363,2e-04
56.0431654676259,1_2e-04,1689.56544933059,2e-04
56.2589928057554,1_2e-04,1694.00007544474,2e-04
56.4748201438849,1_2e-04,1697.4886359069,2e-04
56.6906474820144,1_2e-04,1700.06109315092,2e-04
56.9064748201439,1_2e-04,1701.78602965193,2e-04
57.1223021582734,1_2e-04,1702.75438778796,2e-04
57.3381294964029,1_2e-04,1703.06610201909,2e-04
57.5539568345324,1_2e-04,1702.82045421473,2e-04
57.7697841726619,1_2e-04,1702.10996640436,2e-04
57.9856115107914,1_2e-04,1701.01714506987,2e-04
58.2014388489209,1_2e-04,1699.61326653935,2e-04
58.4172661870504,1_2e-04,1697.95847639936,2e-04
58.6330935251799,1_2e-04,1696.10263959882,2e-04
58.8489208633094,1_2e-04,1694.08654735376,2e-04
59.0647482014388,1_2e-04,1691.94322849561,2e-04
59.2805755395683,1_2e-04,1689.69921775148,2e-04
59.4964028776978,1_2e-04,1687.37570479484,2e-04
59.7122302158273,1_2e-04,1684.98953310313,2e-04
59.9280575539568,1_2e-04,1682.55404427515,2e-04
60.1438848920863,1_2e-04,1680.07977774921,2e-04
60.3597122302158,1_2e-04,1677.57504243518,2e-04
60.5755395683453,1_2e-04,1675.04637879461,2e-04
60.7913669064748,1_2e-04,1672.4989294269,2e-04
61.0071942446043,1_2e-04,1669.93673451836,2e-04
61.2230215827338,1_2e-04,1667.36296633486,2e-04
61.4388489208633,1_2e-04,1664.78011470504,2e-04
61.6546762589928,1_2e-04,1662.1901333625,2e-04
61.8705035971223,1_2e-04,1659.59455518542,2e-04
62.0863309352518,1_2e-04,1656.99458281409,2e-04
62.3021582733813,1_2e-04,1654.39115983259,2e-04
62.5179856115108,1_2e-04,1651.78502664088,2e-04
62.7338129496403,1_2e-04,1649.17676428698,2e-04
62.9496402877698,1_2e-04,1646.56682884187,2e-04
63.1654676258993,1_2e-04,1643.95557835174,2e-04
63.3812949640288,1_2e-04,1641.34329396858,2e-04
63.5971223021583,1_2e-04,1638.73019651608,2e-04
63.8129496402878,1_2e-04,1636.11645947773,2e-04
64.0287769784173,1_2e-04,1633.50221918081,2e-04
64.2446043165468,1_2e-04,1630.88758278297,2e-04
64.4604316546763,1_2e-04,1628.27263453646,2e-04
64.6762589928058,1_2e-04,1625.65744070257,2e-04
64.8920863309353,1_2e-04,1623.04205340798,2e-04
65.1079136690647,1_2e-04,1620.42651367145,2e-04
65.3237410071942,1_2e-04,1617.81085378007,2e-04
65.5395683453237,1_2e-04,1615.19509915521,2e-04
65.7553956834532,1_2e-04,1612.57926981825,2e-04
65.9712230215827,1_2e-04,1609.96338154216,2e-04
66.1870503597122,1_2e-04,1607.34744675656,2e-04
66.4028776978417,1_2e-04,1604.73147525923,2e-04
66.6187050359712,1_2e-04,1602.11547477558,2e-04
66.8345323741007,1_2e-04,1599.49945139876,2e-04
67.0503597122302,1_2e-04,1596.8834099359,2e-04
67.2661870503597,1_2e-04,1594.26735418063,2e-04
67.4820143884892,1_2e-04,1591.65128712762,2e-04
67.6978417266187,1_2e-04,1589.03521114151,2e-04
67.9136690647482,1_2e-04,1586.41912809002,2e-04
68.1294964028777,1_2e-04,1583.80303944878,2e-04
68.3453237410072,1_2e-04,1581.18694638395,2e-04
68.5611510791367,1_2e-04,1578.57084981742,2e-04
68.7769784172662,1_2e-04,1575.95475047819,2e-04
68.9928057553957,1_2e-04,1573.33864894286,2e-04
69.2086330935252,1_2e-04,1570.72254566762,2e-04
69.4244604316547,1_2e-04,1568.10644101353,2e-04
69.6402877697842,1_2e-04,1565.4903352664,2e-04
69.8561151079137,1_2e-04,1562.87422865257,2e-04
40.0719424460432,2_1e-04,1131.05066734858,1e-04
40.2877697841727,2_1e-04,1128.82367658831,1e-04
40.5035971223022,2_1e-04,1126.5976842653,1e-04
40.7194244604317,2_1e-04,1124.37283565821,1e-04
40.9352517985612,2_1e-04,1122.14929691289,1e-04
41.1510791366906,2_1e-04,1119.92725799693,1e-04
41.3669064748201,2_1e-04,1117.70693606558,1e-04
41.5827338129496,2_1e-04,1115.4885792946,1e-04
41.7985611510791,2_1e-04,1113.2724712435,1e-04
42.0143884892086,2_1e-04,1111.05893582034,1e-04
42.2302158273381,2_1e-04,1108.84834292875,1e-04
42.4460431654676,2_1e-04,1106.64111488773,1e-04
42.6618705035971,2_1e-04,1104.43773372652,1e-04
42.8776978417266,2_1e-04,1102.23874946885,1e-04
43.0935251798561,2_1e-04,1100.04478953536,1e-04
43.3093525179856,2_1e-04,1097.85656940762,1e-04
43.5251798561151,2_1e-04,1095.67490471417,1e-04
43.7410071942446,2_1e-04,1093.50072491667,1e-04
43.9568345323741,2_1e-04,1091.33508879366,1e-04
44.1726618705036,2_1e-04,1089.17920193978,1e-04
44.3884892086331,2_1e-04,1087.03443651954,1e-04
