ts,conc,fu
36,0.000100486870094582,0.132634572590136
36,0.000101256745336658,0.131819673841502
36,0.000102032518940259,0.131008578615423
36,0.000102814236095394,0.130201284216778
36,0.000103601942338292,0.129397787746047
36,0.000104395683554057,0.128598086101641
36,0.000105195505979337,0.12780217598224
36,0.000106001456205023,0.127010053889122
36,0.000106813581178957,0.126221716128503
36,0.000107631928208671,0.125437158813879
36,0.000108456544964141,0.124656377868357
36,0.000109287479480565,0.123879369026999
36,0.00011012478016116,0.123106127839159
36,0.00011096849577998,0.122336649670817
36,0.000111818675484761,0.121570929706919
36,0.000112675368799783,0.120808962953707
36,0.000113538625628751,0.120050744241054
36,0.000114408496257706,0.119296268224788
36,0.000115285031357954,0.11854552938902
36,0.000116168281989016,0.117798522048466
36,0.000117058299601602,0.117055240350764
36,0.000117955136040611,0.116315678278786
36,0.000118858843548149,0.115579829652947
36,0.000119769474766569,0.114847688133509
36,0.000120687082741546,0.114119247222877
36,0.000121611720925158,0.113394500267888
36,0.000122543443179005,0.112673440462102
36,0.000123482303777345,0.111956060848075
36,0.000124428357410254,0.11124235431963
36,0.000125381659186817,0.110532313624124
36,0.00012634226463833,0.109825931364698
36,0.000127310229721542,0.109123200002531
36,0.000128285610821913,0.108424111859074
36,0.000129268464756894,0.107728659118284
36,0.000130258848779243,0.10703683382884
36,0.000131256820580356,0.106348627906361
36,0.000132262438293628,0.105664033135603
36,0.000133275760497843,0.104983041172656
36,0.000134296846220581,0.104305643547119
36,0.000135325754941658,0.10363183166428
36,0.000136362546596596,0.102961596807267
36,0.000137407281580105,0.102294930139207
36,0.00013846002074961,0.101631822705358
36,0.00013952082542879,0.100972265435237
36,0.000140589757411153,0.100316249144736
36,0.000141666878963635,0.0996637645382249
36,0.000142752252830227,0.0990148022106416
36,0.00014384594223563,0.0983693526495708
36,0.000144948010888939,0.0977274062373094
36,0.000146058522987351,0.0970889532529199
36,0.000147177543219908,0.09645398387427
36,0.000148305136771264,0.0958224881800593
36,0.000149441369325481,0.0951944561518328
36,0.000150586307069859,0.0945698776759803
36,0.000151740016698785,0.0939487425457229
36,0.000152902565417624,0.0933310404630847
36,0.000154074020946631,0.0927167610408513
36,0.000155254451524898,0.0921058938045137
36,0.000156443925914324,0.0914984281941972
36,0.000157642513403628,0.0908943535665776
36,0.000158850283812377,0.0902936591967809
36,0.000160067307495061,0.0896963342802697
36,0.000161293655345186,0.0891023679347138
36,0.000162529398799404,0.0885117492018461
36,0.000163774609841676,0.0879244670493041
36,0.000165029361007466,0.0873405103724555
36,0.000166293725387964,0.0867598679962086
36,0.000167567776634344,0.0861825286768077
36,0.000168851588962055,0.0856084811036127
36,0.000170145237155145,0.0850377139008637
36,0.000171448796570615,0.0844702156294295
36,0.000172762343142811,0.0839059747885406
36,0.000174085953387846,0.0833449798175071
36,0.000175419704408058,0.082787219097419
36,0.000176763673896499,0.0822326809528336
36,0.000178117940141464,0.0816813536534439
36,0.000179482582031051,0.0811332254157335
36,0.000180857679057752,0.0805882844046141
36,0.000182243311323091,0.0800465187350474
36,0.000183639559542282,0.0795079164736515
36,0.000185046505048936,0.0789724656402903
36,0.0001864642297998,0.0784401542096474
36,0.000187892816379524,0.0779109701127839
36,0.000189332348005481,0.0773849012386798
36,0.000190782908532606,0.0768619354357596
36,0.000192244582458287,0.0763420605134014
36,0.000193717454927283,0.0758252642434303
36,0.000195201611736686,0.0753115343615949
36,0.00019669713934092,0.0748008585690291
36,0.000198204124856771,0.0742932245336957
36,0.00019972265606847,0.0737886198918162
36,0.000201252821432801,0.0732870322492822
36,0.000202794710084257,0.0727884491830527
36,0.000204348411840227,0.0722928582425343
36,0.000205914017206234,0.0718002469509452
36,0.000207491617381205,0.0713106028066641
36,0.000209081304262782,0.070823913284562
36,0.000210683170452677,0.0703401658373192
36,0.000212297309262066,0.0698593478967254
36,0.000213923814717021,0.0693814468749645
36,0.000215562781563994,0.0689064501658837
36,0.000217214305275331,0.0684343451462461
36,0.000218878482054833,0.0679651191769685
36,0.000220555408843364,0.0674987596043427
36,0.000222245183324494,0.0670352537612418
36,0.000223947903930192,0.0665745889683106
36,0.000225663669846559,0.0661167525351407
36,0.000227392581019605,0.0656617317614295
36,0.00022913473816107,0.0652095139381252
36,0.000230890242754295,0.0647600863485548
36,0.000232659197060128,0.0643134362695384
36,0.000234441704122884,0.0638695509724868
36,0.000236237867776349,0.0634284177244855
36,0.000238047792649825,0.0629900237893624
36,0.000239871584174225,0.0625543564287415
36,0.000241709348588217,0.0621214029030809
36,0.000243561192944413,0.0616911504726967
36,0.0002454272251156,0.0612635863987716
36,0.00024730755380103,0.0608386979443491
36,0.000249202288532748,0.0604164723753135
36,0.000251111539681973,0.0599968969613547
36,0.000253035418465527,0.059579958976919
36,0.000254974036952317,0.0591656457021455
36,0.000256927508069857,0.0587539444237889
36,0.000258895945610853,0.0583448424361269
36,0.000260879464239825,0.0579383270418547
36,0.000262878179499791,0.0575343855529653
36,0.000264892207818998,0.0571330052916151
36,0.000266921666517699,0.0567341735909775
36,0.000268966673814993,0.0563378777960811
36,0.000271027348835708,0.0559441052646351
36,0.000273103811617341,0.0555528433678417
36,0.000275196183117049,0.055164079491194
36,0.000277304585218699,0.0547778010352616
36,0.000279429140739964,0.054393995416463
36,0.000281569973439478,0.0540126500678243
36,0.000283727208024047,0.0536337524397252
36,0.00028590097015591,0.053257290000633
36,0.000288091386460064,0.0528832502378221
36,0.000290298584531635,0.052511620658083
36,0.000292522692943314,0.0521423887884169
36,0.000294763841252845,0.0517755421767185
36,0.000297022160010571,0.0514110683924475
36,0.000299297780767043,0.051048955027286
36,0.000301590836080678,0.0506891896957855
36,0.000303901459525482,0.0503317600360008
36,0.000306229785698834,0.0499766537101121
36,0.000308575950229323,0.0496238584050364
36,0.000310940089784651,0.0492733618330257
36,0.000313322342079591,0.0489251517322547
36,0.000315722845884011,0.0485792158673963
36,0.000318141741030961,0.0482355420301864
36,0.00032057916842481,0.0478941180399774
36,0.000323035270049464,0.0475549317442796
36,0.000325510188976627,0.0472179710192931
36,0.000328004069374142,0.0468832237704274
36,0.00033051705651439,0.0465506779328112
36,0.000333049296782743,0.0462203214717905
36,0.000335600937686103,0.0458921423834176
36,0.000338172127861485,0.0455661286949276
36,0.00034076301708468,0.0452422684652065
36,0.000343373756278982,0.0449205497852478
36,0.000346004497523973,0.0446009607785992
36,0.000348655394064387,0.0442834896017996
36,0.000351326600319033,0.0439681244448058
36,0.000354018271889794,0.0436548535314096
36,0.00035673056557069,0.0433436651196446
36,0.000359463639357008,0.0430345475021846
36,0.000362217652454511,0.0427274890067312
36,0.000364992765288707,0.0424224779963927
36,0.000367789139514197,0.0421195028700536
36,0.000370606938024092,0.0418185520627346
36,0.000373446324959498,0.0415196140459443
36,0.000376307465719082,0.0412226773280208
36,0.000379190526968704,0.0409277304544655
36,0.000382095676651127,0.0406347620082674
36,0.0003850230839958,0.040343760610219
36,0.000387972919528712,0.040054714919224
36,0.000390945355082333,0.0397676136325958
36,0.000393940563805614,0.0394824454863482
36,0.000396958720174083,0.0391991992554777
36,1.00014733660447e-06,0.618986883088522
36,1.00250523933202e-05,0.474133137889807
36,1.00780991652317e-06,0.618838061334185
36,1.01018588420718e-05,0.473147531255977
36,1.01553120292327e-06,0.618688140656966
36,1.01792537396753e-05,0.472158067223494
36,1.02331164558161e-06,0.618537113305233
36,1.02572415945026e-05,0.471164757094835
36,1.03115169772096e-06,0.618384971478863
36,1.03358269494666e-05,0.470167612529974
36,1.03905181603644e-06,0.61823170732905
36,1.04150143822853e-05,0.469166645547449
36,1.04701246072214e-06,0.618077312958113
36,1.04948085057488e-05,0.468161868525353
36,1.05503409549787e-06,0.617921780419301
36,1.05752139679878e-05,0.467153294202272
36,1.06311718763623e-06,0.617765101716613
36,1.06562354527444e-05,0.466140935678152
36,1.0712622079898e-06,0.617607268804601
36,1.07378776796451e-05,0.465124806415094
36,1.07946963101857e-06,0.617448273588191
36,1.08201454044754e-05,0.464104920238088
36,1.08773993481758e-06,0.617288107922496
36,1.09030434194572e-05,0.463081291335675
36,1.09607360114479e-06,0.617126763612634
36,1.09865765535275e-05,0.462053934260541
36,1.1044711154491e-06,0.616964232413548
36,1.10707496726203e-05,0.461022863930037
36,1.11293296689867e-06,0.616800506029826
36,1.11555676799495e-05,0.459988095626636
36,1.12145964840939e-06,0.616635576115526
36,1.12410355162949e-05,0.458949644998308
36,1.1300516566736e-06,0.616469434274001
36,1.13271581602895e-05,0.457907528058829
36,1.13870949218904e-06,0.616302072057724
36,1.14139406287103e-05,0.456861761188021
36,1.14743365928797e-06,0.616133480968122
36,1.15013879767698e-05,0.455812361131907
36,1.15622466616657e-06,0.615963652455402
36,1.15895052984109e-05,0.454759345002802
36,1.16508302491455e-06,0.615792577918389
36,1.16782977266033e-05,0.453702730279325
36,1.17400925154496e-06,0.615620248704361
36,1.1767770433643e-05,0.452642534806337
36,1.18300386602427e-06,0.615446656108885
36,1.1857928631453e-05,0.4515787767948
36,1.19206739230263e-06,0.615271791375664
36,1.19487775718874e-05,0.450511474821566
36,1.20120035834442e-06,0.615095645696375
36,1.2040322547037e-05,0.449440647829081
36,1.210403296159e-06,0.614918210210518
36,1.21325688895378e-05,0.448366315125021
36,1.21967674183168e-06,0.614739476005264
36,1.22255219728814e-05,0.44728849638184
36,1.22902123555498e-06,0.614559434115307
36,1.23191872117282e-05,0.446207211636251
36,1.23843732166005e-06,0.614378075522718
36,1.24135700622228e-05,0.445122481288619
36,1.24792554864843e-06,0.614195391156804
36,1.25086760223118e-05,0.444034326102281
36,1.25748646922397e-06,0.614011371893967
36,1.26045106320639e-05,0.442942767202786
36,1.26712064032503e-06,0.61382600855757
36,1.2701079473993e-05,0.441847826077052
36,1.27682862315693e-06,0.613639291917798
36,1.2798388173383e-05,0.440749524572449
36,1.28661098322464e-06,0.613451212691536
36,1.28964423986155e-05,0.4396478848958
36,1.29646829036572e-06,0.613261761542238
36,1.29952478615004e-05,0.438542929612298
36,1.3064011187835e-06,0.613070929079802
36,1.30948103176083e-05,0.437434681644351
36,1.31641004708055e-06,0.612878705860455
36,1.31951355666058e-05,0.436323164270337
36,1.32649565829238e-06,0.612685082386636
36,1.32962294525931e-05,0.43520840112329
36,1.33665853992139e-06,0.61249004910688
36,1.33980978644451e-05,0.434090416189492
36,1.3468992839711e-06,0.612293596415714
36,1.35007467361538e-05,0.432969233806998
36,1.35721848698064e-06,0.612095714653551
36,1.36041820471743e-05,0.431844878664072
36,1.3676167500595e-06,0.611896394106588
36,1.37084098227728e-05,0.430717375797544
36,1.37809467892253e-06,0.611695625006713
36,1.3813436134378e-05,0.429586750591091
36,1.38865288392524e-06,0.61149339753141
36,1.39192670999345e-05,0.428453028773428
36,1.39929198009935e-06,0.61128970180367
36,1.40259088842591e-05,0.427316236416433
36,1.41001258718862e-06,0.611084527891913
36,1.41333676994003e-05,0.426176399933176
36,1.42081532968493e-06,0.610877865809904
36,1.42416498049996e-05,0.425033546075884
