ts,conc,fu
49,0.000100755576662284,0.175986238117754
49,0.000101585874725664,0.174802179072725
49,0.000102423015039339,0.173624380530942
49,0.000103267053988347,0.1724528324148
49,0.000104118048422382,0.171287524332128
49,0.000104976055659617,0.17012844558068
49,0.000105841133490571,0.168975585152611
49,0.000106713340181996,0.167828931738953
49,0.000107592734480804,0.16668847373408
49,0.000108479375618026,0.165554199240162
49,0.000109373323312795,0.164426096071613
49,0.000110274637776375,0.16330415175953
49,0.000111183379716215,0.162188353556114
49,0.000112099610340033,0.161078688439086
49,0.000113023391359946,0.159975143116086
49,0.000113954784996622,0.158877704029059
49,0.000114893853983471,0.157786357358629
49,0.000115840661570872,0.156701089028453
49,0.000116795271530432,0.155621884709563
49,0.000117757748159282,0.154548729824692
49,0.000118728156284407,0.153481609552576
49,0.000119706561267012,0.152420508832247
49,0.000120693029006928,0.1513654123673
49,0.000121687625947044,0.150316304630146
49,0.00012269041907779,0.14927316986624
49,0.00012370147594164,0.148235992098291
49,0.000124720864637672,0.147204755130451
49,0.000125748653826144,0.146179442552484
49,0.000126784912733128,0.145160037743905
49,0.000127829711155165,0.144146523878104
49,0.000128883119463971,0.143138883926448
49,0.000129945208611176,0.142137100662344
49,0.000131016050133101,0.1411411566653
49,0.000132095716155577,0.140151034324942
49,0.000133184279398806,0.139166715845014
49,0.000134281813182253,0.138188183247352
49,0.000135388391429591,0.13721541837583
49,0.000136504088673674,0.136248402900279
49,0.000137628980061564,0.13528711832038
49,0.000138763141359585,0.134331545969528
49,0.000139906648958432,0.133381667018669
49,0.000141059579878311,0.132437462480111
49,0.000142222011774134,0.131498913211298
49,0.000143394022940741,0.130565999918568
49,0.00014457569231818,0.129638703160869
49,0.000145767099497021,0.12871700335345
49,0.000146968324723716,0.12780088077153
49,0.000148179448906007,0.126890315553919
49,0.000149400553618373,0.12598528770663
49,0.000150631721107525,0.125085777106439
49,0.000151873034297945,0.124191763504432
49,0.000153124576797473,0.123303226529509
49,0.000154386432902938,0.122420145691863
49,0.000155658687605833,0.121542500386422
49,0.000156941426598045,0.120670269896264
49,0.00015823473627762,0.119803433395997
49,0.000159538703754589,0.118941969955112
49,0.000160853416856829,0.118085858541293
49,0.000162178964135984,0.117235078023705
49,0.000163515434873425,0.116389607176247
49,0.000164862919086267,0.115549424680767
49,0.00016622150753343,0.11471450913025
49,0.000167591291721751,0.113884839031971
49,0.000168972363912152,0.113060392810615
49,0.000170364817125847,0.112241148811365
49,0.000171768745150614,0.111427085302954
49,0.000173184242547109,0.110618180480685
49,0.000174611404655236,0.109814412469422
49,0.000176050327600567,0.10901575932654
49,0.000177501108300818,0.108222199044848
49,0.000178963844472375,0.107433709555478
49,0.00018043863463688,0.106650268730733
49,0.000181925578127861,0.105871854386915
49,0.000183424775097427,0.105098444287107
49,0.000184936326523011,0.104330016143932
49,0.000186460334214173,0.103566547622268
49,0.000187996900819456,0.10280801634194
49,0.000189546129833302,0.102054399880373
49,0.000191108125603018,0.101305675775211
49,0.000192682993335812,0.10056182152691
49,0.000194270839105872,0.0998228146012872
49,0.000195871769861512,0.0990886324320471
49,0.000197485893432379,0.0983592524232692
49,0.000199113318536714,0.097634651951864
49,0.000200754154788671,0.0969148083699973
49,0.000202408512705705,0.0961996990074805
49,0.000204076503716015,0.0954893011741296
49,0.000205758240166046,0.094783592162091
49,0.00020745383532806,0.0940825492481353
49,0.000209163403407761,0.093386149695919
