Ku rel_error,Kd (M) rel_error,temperature,AsymmetricCI95_lower,AsymmetricCI95_upper
9.89128444443765,41.8490387897915,49,1.09105637770639e-05,6.52979333443003e-05
10.6753661232044,33.2950424193799,52,1.50902032263267e-05,6.19258206761347e-05
7.86747562015741,17.1193514201935,55,3.11507585106817e-05,6.73411267729144e-05
8.97322920329399,62.1170296421466,58,0.000161984005506704,0.220390705591952
