ts,conc,fu
49,0.000100486870094582,0.0853545977655706
49,0.000101256745336658,0.0848604670252925
49,0.000102032518940259,0.0843681850692664
49,0.000102814236095394,0.0838777580129517
49,0.000103601942338292,0.0833891917812136
49,0.000104395683554057,0.0829024921093633
49,0.000105195505979337,0.0824176645442257
49,0.000106001456205023,0.081934714445235
49,0.000106813581178957,0.0814536469855571
49,0.000107631928208671,0.0809744671532374
49,0.000108456544964141,0.0804971797523747
49,0.000109287479480565,0.0800217894043193
49,0.00011012478016116,0.0795483005488942
49,0.00011096849577998,0.0790767174456402
49,0.000111818675484761,0.0786070441750827
49,0.000112675368799783,0.0781392846400197
49,0.000113538625628751,0.077673442566832
49,0.000114408496257706,0.0772095215068112
49,0.000115285031357954,0.076747524837509
49,0.000116168281989016,0.076287455764104
49,0.000117058299601602,0.0758293173207869
49,0.000117955136040611,0.0753731123721624
49,0.000118858843548149,0.074918843614668
49,0.000119769474766569,0.0744665135780086
49,0.000120687082741546,0.0740161246266055
49,0.000121611720925158,0.0735676789610608
49,0.000122543443179005,0.0731211786196351
49,0.000123482303777345,0.0726766254797379
49,0.000124428357410254,0.0722340212594313
49,0.000125381659186817,0.0717933675189445
49,0.00012634226463833,0.0713546656622002
49,0.000127310229721542,0.0709179169383512
49,0.000128285610821913,0.0704831224433269
49,0.000129268464756894,0.0700502831213893
49,0.000130258848779243,0.0696193997666969
49,0.000131256820580356,0.0691904730248779
49,0.000132262438293628,0.0687635033946099
49,0.000133275760497843,0.0683384912292068
49,0.000134296846220581,0.067915436738212
49,0.000135325754941658,0.0674943399889976
49,0.000136362546596596,0.0670752009083686
49,0.000137407281580105,0.0666580192841716
49,0.00013846002074961,0.0662427947669084
49,0.00013952082542879,0.0658295268713516
49,0.000140589757411153,0.0654182149781656
49,0.000141666878963635,0.0650088583355283
49,0.000142752252830227,0.0646014560607557
49,0.00014384594223563,0.0641960071419278
49,0.000144948010888939,0.0637925104395163
49,0.000146058522987351,0.0633909646880119
49,0.000147177543219908,0.0629913684975531
49,0.000148305136771264,0.0625937203555532
49,0.000149441369325481,0.0621980186283286
49,0.000150586307069859,0.0618042615627236
49,0.000151740016698785,0.0614124472877362
49,0.000152902565417624,0.06102257381614
49,0.000154074020946631,0.0606346390461047
49,0.000155254451524898,0.0602486407628139
49,0.000156443925914324,0.059864576640079
49,0.000157642513403628,0.0594824442419509
49,0.000158850283812377,0.0591022410243268
49,0.000160067307495061,0.0587239643365529
49,0.000161293655345186,0.0583476114230232
49,0.000162529398799404,0.0579731794247731
49,0.000163774609841676,0.0576006653810671
49,0.000165029361007466,0.0572300662309823
49,0.000166293725387964,0.0568613788149848
49,0.000167567776634344,0.0564945998765009
49,0.000168851588962055,0.0561297260634813
49,0.000170145237155145,0.0557667539299585
49,0.000171448796570615,0.055405679937598
49,0.000172762343142811,0.0550465004572414
49,0.000174085953387846,0.0546892117704424
49,0.000175419704408058,0.0543338100709947
49,0.000176763673896499,0.0539802914664524
49,0.000178117940141464,0.0536286519796418
49,0.000179482582031051,0.0532788875501649
49,0.000180857679057752,0.0529309940358938
49,0.000182243311323091,0.0525849672144569
49,0.000183639559542282,0.0522408027847156
