Ku rel_error,Kd (M) rel_error,temperature,AsymmetricCI95_lower,AsymmetricCI95_upper
5.18882327621742,22.6709980852513,46,9.03770621624086e-06,2.79364951269724e-05
7.16853153687662,20.3783332429214,47,7.90653970798986e-06,2.14722358020857e-05
11.5452563730197,21.4644627512507,48,7.41626737772117e-06,2.09489377615801e-05
18.127074603713,25.9363395349993,49,6.84659139530124e-06,2.33802509071022e-05
