ts,conc,fu
46,0.000100755576662284,0.0863928043595435
46,0.000101585874725664,0.0857903876761772
46,0.000102423015039339,0.08519130059432
46,0.000103267053988347,0.0845955390041989
46,0.000104118048422382,0.0840030985362323
46,0.000104976055659617,0.0834139745656674
46,0.000105841133490571,0.0828281622171933
46,0.000106713340181996,0.0822456563695312
46,0.000107592734480804,0.08166645166
46,0.000108479375618026,0.0810905424890549
46,0.000109373323312795,0.0805179230247993
46,0.000110274637776375,0.0799485872074683
46,0.000111183379716215,0.0793825287538834
46,0.000112099610340033,0.0788197411618762
46,0.000113023391359946,0.0782602177146818
46,0.000113954784996622,0.0777039514852998
46,0.000114893853983471,0.0771509353408222
46,0.000115840661570872,0.0766011619467289
46,0.000116795271530432,0.0760546237711469
46,0.000117757748159282,0.0755113130890765
46,0.000118728156284407,0.0749712219865804
46,0.000119706561267012,0.0744343423649367
46,0.000120693029006928,0.0739006659447554
46,0.000121687625947044,0.073370184270057
46,0.00012269041907779,0.0728428887123127
46,0.00012370147594164,0.0723187704744469
46,0.000124720864637672,0.0717978205947999
46,0.000125748653826144,0.0712800299510518
46,0.000126784912733128,0.0707653892641052
46,0.000127829711155165,0.07025388910193
46,0.000128883119463971,0.0697455198833654
46,0.000129945208611176,0.0692402718818821
46,0.000131016050133101,0.0687381352293032
46,0.000132095716155577,0.068239099919484
46,0.000133184279398806,0.0677431558119492
46,0.000134281813182253,0.0672502926354893
46,0.000135388391429591,0.0667604999917147
46,0.000136504088673674,0.0662737673585673
46,0.000137628980061564,0.0657900840937899
46,0.000138763141359585,0.0653094394383537
46,0.000139906648958432,0.0648318225198428
46,0.000141059579878311,0.0643572223557964
46,0.000142222011774134,0.0638856278570082
46,0.000143394022940741,0.0634170278307835
46,0.00014457569231818,0.0629514109841537
46,0.000145767099497021,0.0624887659270476
46,0.000146968324723716,0.0620290811754212
46,0.000148179448906007,0.0615723451543444
46,0.000149400553618373,0.0611185462010447
46,0.000150631721107525,0.0606676725679101
46,0.000151873034297945,0.0602197124254485
46,0.000153124576797473,0.0597746538652054
46,0.000154386432902938,0.0593324849026394
46,0.000155658687605833,0.0588931934799567
46,0.000156941426598045,0.0584567674689029
46,0.00015823473627762,0.0580231946735137
46,0.000159538703754589,0.0575924628328246
46,0.000160853416856829,0.0571645596235393
46,0.000162178964135984,0.0567394726626569
46,0.000163515434873425,0.0563171895100588
46,0.000164862919086267,0.0558976976710552
46,0.00016622150753343,0.0554809845988908
46,0.000167591291721751,0.0550670376972115
46,0.000168972363912152,0.0546558443224906
46,0.000170364817125847,0.0542473917864159
46,0.000171768745150614,0.0538416673582376
46,0.000173184242547109,0.0534386582670772
46,0.000174611404655236,0.0530383517041984
46,0.000176050327600567,0.0526407348252388
46,0.000177501108300818,0.0522457947524041
46,0.000178963844472375,0.051853518576625
46,0.00018043863463688,0.0514638933596759
46,0.000181925578127861,0.0510769061362576
46,0.000183424775097427,0.0506925439160419
46,0.000184936326523011,0.0503107936856815
46,0.000186460334214173,0.0499316424107823
46,0.000187996900819456,0.0495550770378411
46,0.000189546129833302,0.0491810844961474
46,0.000191108125603018,0.0488096516996501
46,0.000192682993335812,0.04844076554879
46,0.000194270839105872,0.0480744129322977
46,0.000195871769861512,0.0477105807289573
46,0.000197485893432379,0.047349255809337
46,0.000199113318536714,0.0469904250374859
46,0.000200754154788671,0.0466340752725983
46,0.000202408512705705,0.0462801933706456
46,0.000204076503716015,0.0459287661859755
46,0.000205758240166046,0.0455797805728798
46,0.00020745383532806,0.0452332233871307
46,0.000209163403407761,0.0448890814874859
46,0.000210887059551993,0.044547341737163
46,0.00021262491985649,0.0442079910052841
46,0.000214377101373697,0.0438710161682896
46,0.00021614372212066,0.0435364041113227
46,0.000217924901086963,0.043204141729585
46,0.000219720758242755,0.042874215929663
46,0.000221531414546822,0.0425466136308259
46,0.000223356991954738,0.0422213217662956
46,0.000225197613427077,0.0418983272844886
46,0.000227053402937698,0.0415776171502309
46,0.000228924485482092,0.0412591783459453
46,0.000230810987085802,0.0409429978728127
46,0.000232713034812913,0.0406290627519064
46,0.000234630756774609,0.0403173600253009
46,0.0002365642821378,0.0400078767571549
46,0.000238513741133826,0.0397006000347689
46,0.000240479265067224,0.0393955169696186
46,0.000242460986324577,0.0390926146983624
46,0.000244459038383426,0.0387918803838262
46,0.000246473555821264,0.0384933012159636
46,0.000248504674324599,0.0381968644127921
46,0.000250552530698091,0.0379025572213075
46,0.00025261726287377,0.0376103669183739
46,0.000254699009920324,0.0373202808115927
