temp,conc_,fluo,conc
35.09705248023,1_2e-04,4596.08428405299,2e-04
35.3127246585191,1_2e-04,4570.51308158447,2e-04
35.5283968368081,1_2e-04,4560.23257824726,2e-04
35.7440690150971,1_2e-04,4548.36257553413,2e-04
35.9597411933861,1_2e-04,4531.62620121829,2e-04
36.1754133716751,1_2e-04,4524.82111615146,2e-04
36.3910855499641,1_2e-04,4519.18417654529,2e-04
36.6067577282531,1_2e-04,4505.11355491248,2e-04
36.8224299065421,1_2e-04,4497.4533229602,2e-04
37.0381020848311,1_2e-04,4482.43788554084,2e-04
37.2537742631201,1_2e-04,4478.5882765157,2e-04
37.4694464414091,1_2e-04,4474.70652239234,2e-04
37.6851186196981,1_2e-04,4465.51922732229,2e-04
37.9007907979871,1_2e-04,4454.30353437528,2e-04
38.1164629762761,1_2e-04,4444.89601704089,2e-04
38.3321351545651,1_2e-04,4442.89701494963,2e-04
38.5478073328541,1_2e-04,4430.7802050133,2e-04
38.7634795111431,1_2e-04,4421.29393377897,2e-04
38.9791516894321,1_2e-04,4411.38617545041,2e-04
39.1948238677211,1_2e-04,4408.18420300227,2e-04
39.4104960460101,1_2e-04,4396.39175061077,2e-04
39.6261682242991,1_2e-04,4394.63988730805,2e-04
39.8418404025881,1_2e-04,4387.72723842702,2e-04
40.0575125808771,1_2e-04,4372.94906820619,2e-04
40.2731847591661,1_2e-04,4361.83138672596,2e-04
40.4888569374551,1_2e-04,4358.08075675873,2e-04
40.7045291157441,1_2e-04,4347.37202988726,2e-04
40.9202012940331,1_2e-04,4340.98523364741,2e-04
41.1358734723221,1_2e-04,4328.04022257532,2e-04
41.3515456506111,1_2e-04,4330.50056106168,2e-04
41.5672178289001,1_2e-04,4313.11652412733,2e-04
41.7828900071891,1_2e-04,4311.86844977643,2e-04
41.9985621854781,1_2e-04,4300.55322138666,2e-04
42.2142343637671,1_2e-04,4300.60834891119,2e-04
42.4299065420561,1_2e-04,4295.42710204148,2e-04
42.6455787203451,1_2e-04,4277.7257911311,2e-04
42.8612508986341,1_2e-04,4272.62795808871,2e-04
43.0769230769231,1_2e-04,4264.86324273836,2e-04
43.2925952552121,1_2e-04,4258.80095223271,2e-04
43.5082674335011,1_2e-04,4258.50101877871,2e-04
43.7239396117901,1_2e-04,4245.47489507324,2e-04
43.9396117900791,1_2e-04,4245.19077348727,2e-04
44.1552839683681,1_2e-04,4247.76261385921,2e-04
44.3709561466571,1_2e-04,4244.97279501682,2e-04
44.5866283249461,1_2e-04,4243.89910839884,2e-04
44.8023005032351,1_2e-04,4235.00847448531,2e-04
45.0179726815241,1_2e-04,4235.24745683009,2e-04
45.2336448598131,1_2e-04,4237.73495004441,2e-04
45.4493170381021,1_2e-04,4237.5164282676,2e-04
45.6649892163911,1_2e-04,4243.34773778349,2e-04
45.8806613946801,1_2e-04,4237.63945194639,2e-04
46.0963335729691,1_2e-04,4238.90102642502,2e-04
46.3120057512581,1_2e-04,4246.32103232573,2e-04
46.5276779295471,1_2e-04,4243.37635262866,2e-04
46.7433501078361,1_2e-04,4254.11375091528,2e-04
46.9590222861251,1_2e-04,4258.57641143697,2e-04
47.1746944644141,1_2e-04,4260.48520570739,2e-04
47.3903666427031,1_2e-04,4264.06003150455,2e-04
47.6060388209921,1_2e-04,4270.97650510332,2e-04
47.8217109992811,1_2e-04,4283.77108840334,2e-04
48.0373831775701,1_2e-04,4290.88415507583,2e-04
48.2530553558591,1_2e-04,4297.19838590093,2e-04
48.4687275341481,1_2e-04,4311.31966181684,2e-04
48.6843997124371,1_2e-04,4320.43743015034,2e-04
48.9000718907261,1_2e-04,4328.66058654274,2e-04
49.1157440690151,1_2e-04,4341.31043963345,2e-04
49.3314162473041,1_2e-04,4358.04223645435,2e-04
49.5470884255931,1_2e-04,4366.61937906156,2e-04
49.7627606038821,1_2e-04,4375.84228575489,2e-04
49.9784327821711,1_2e-04,4379.76366501145,2e-04
50.1941049604601,1_2e-04,4396.55419838412,2e-04
50.4097771387491,1_2e-04,4407.48664240263,2e-04
50.6254493170381,1_2e-04,4407.67828506282,2e-04
50.8411214953271,1_2e-04,4416.96765529779,2e-04
51.0567936736161,1_2e-04,4424.24262011099,2e-04
51.2724658519051,1_2e-04,4431.53447344264,2e-04
51.4881380301941,1_2e-04,4429.33304033412,2e-04
51.7038102084831,1_2e-04,4430.5377519753,2e-04
51.9194823867721,1_2e-04,4431.82598603366,2e-04
52.1351545650611,1_2e-04,4430.96317478365,2e-04
52.3508267433501,1_2e-04,4425.57780881379,2e-04
52.5664989216391,1_2e-04,4423.95742347536,2e-04
52.7821710999281,1_2e-04,4421.55642543569,2e-04
52.9978432782171,1_2e-04,4425.86043400714,2e-04
53.2135154565061,1_2e-04,4420.21946929876,2e-04
53.4291876347951,1_2e-04,4421.69995665724,2e-04
53.6448598130841,1_2e-04,4411.14293623065,2e-04
53.8605319913731,1_2e-04,4393.48598054016,2e-04
54.0762041696621,1_2e-04,4396.48006220533,2e-04
54.2918763479511,1_2e-04,4390.99576407753,2e-04
54.5075485262401,1_2e-04,4373.08383458956,2e-04
54.7232207045291,1_2e-04,4363.13471360031,2e-04
54.9388928828181,1_2e-04,4356.83467185051,2e-04
