Ku rel_error,Kd (M) rel_error,temperature,AsymmetricCI95_lower,AsymmetricCI95_upper
43.7294104207912,438.810874004405,30,1.51046070502921e-09,4.35812273255404e-05
39.6729849198983,241.578408979592,31.6666666666667,2.76885414331457e-09,8.04727691836979e-05
38.4794988809749,153.766430087186,33.3333333333333,4.70260369379372e-09,0.000274795969202576
39.384186508082,114.302360492008,35,4.09688769363252e-08,0.00189471292432025
